client,insured_name,contact_email,field_name,field_value,field_id,sync_date
"Block Real Estate Services, LLC",ACTUARIAL RESOURCES CORPORATION (ARC),,Vendor ID,16101,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KC DERMATOLOGY,,Vendor ID,16164,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DESERT PERINATAL ASSOCIATES,,Vendor ID,16165,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CATHOLIC HEALTH INITATIVES INC-MERCY ONE EAST VILLAGE AND PEDIATRIC URGENT CARE,,Vendor ID,16166,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EASTERN SURGICAL ASSOCIATES PC,shelby.niblett.sk2p@statefarm.com,Vendor ID,16167,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BIO-MEDICAL APPLICATIONS (FRESENIUS MEDICAL CARE),,Vendor ID,16169,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ATI PHYSICAL THERAPY,,Vendor ID,16168,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VISION FIRST EYE CENTER INC,,Vendor ID,16170,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",I AM BOUNDLESS,,Vendor ID,16171,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MEMORIAL HEALTH SYSTEMS OF ORTHOPEDICS & THERAPY SERVICES,,Vendor ID,16172,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SUMMIT LAND DEVELOPMENT,,Vendor ID,16173,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CCT EYES - KNOXVILLE,,Vendor ID,16177,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CONSULADO DE EL SALVADO EN SPRINGDALE, ARKANSAS",,Vendor ID,16175,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NEW LIBERTY HOSPITAL,,Vendor ID,16174,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",WILLIAMSON EYE CENTER,,Vendor ID,16181,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MANHATTAN SPECIALISTS CENTER, LLC - PRIMARY CARE (MANHATTAN MEDICAL GROUP, LLC)",,Vendor ID,16178,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MANHATTAN MEDICAL GROUP, LLC - MAIN BLDG",,Vendor ID,16176,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AMERICA HEARTH AND VASCULAR CLINICS, LLC - ASC/OBL (MANHATTAN MEDICAL GROUP, LLC)",,Vendor ID,16179,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ST. ELIZABETH PHYSICIANS - INDPENDENCE PRIMARY CARE,,Vendor ID,16180,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PLUS TWO, LLC",,Vendor ID,16321,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EDGEWOOD SURGICAL HOSPITAL,,Vendor ID,16182,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JAECKLE DISTRIBUTORS,,Vendor ID,16323,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TRITON STONE GROUP/TRITON STONE OF KANSAS CITY / UNIQUE STONE CONCEPTS, LLC",,Vendor ID,16322,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HYPER COMPUTERS AND BATTLE GAMES  LEE A. SHAFFER,,Vendor ID,16324,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SUNBELT RENTALS,,Vendor ID,16325,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PURE FISHING, INC.",,Vendor ID,16363,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DUNBARTON SC LLC,,Vendor ID,16425,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GRAIN VALLEY CHOP SHOP,,Vendor ID,16427,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HERE WE GROW AGAIN,,Vendor ID,16426,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CIGA WATT,,Vendor ID,16428,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GENERATE-UBIQUITY MANAGEMENT, LLC",,Vendor ID,16801,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CONCRETE STRATEGIES, LLC",,Vendor ID,16783,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AMSTED RAIL COMPANY, INC.",,Vendor ID,16784,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FULL THROTTLE KC,,Vendor ID,16786,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BUTLER SUPPLY, INC.",,Vendor ID,16785,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LAWYERS TITLE OF KANSAS CITY,,Vendor ID,16789,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FREEDOM EQUITY GROUP,,Vendor ID,16788,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FISHER & PHILLIPS, LLP",,Vendor ID,16787,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KW KEY PARTNERS / TODD & AMY BIEBER,,Vendor ID,16791,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CHRISTIAN CENTER / JERRY GATSON SR. & SHEVELLA GATSON,,Vendor ID,16790,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CHINA KING / BI SHUI LIU,,Vendor ID,16792,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DELIVERY SERVICE / BARRY & MARIA GARNER,,Vendor ID,16793,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LA CARRETA,,Vendor ID,16794,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JOANN'S,,Vendor ID,16795,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VINTAGE STOCK,,Vendor ID,16797,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",OFFICE DEPOT,,Vendor ID,16796,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NEW NAIL & SPA,,Vendor ID,16799,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TORGESON ELECTRIC COMPANY,,Vendor ID,16802,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PRECISION DOG TRAINING, LLC",,Vendor ID,16974,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BIRD DOG SHAVED ICE,,Vendor ID,16803,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",UNIQUE HAIR BRAIDING,,Vendor ID,17021,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SOAR NUTRITION,,Vendor ID,17133,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LARISSA CATT DBA BLUE SPRINGS BARBER SHOP,,Vendor ID,17142,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","OCEAN PRIME  / OPKC, LLC",,Vendor ID,17134,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PREMIUM REALTY GROUP, LLC",,Vendor ID,17135,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KEYSTONE WINE & SPIRITS, LLC",,Vendor ID,17143,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PIZZA HUT OF AMERICA, INC",,Vendor ID,17144,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",IRIS CORPORATION DBA GREAT CLIPS,,Vendor ID,17145,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",H&W DBA IMANI BEAUTY SUPPLY / CHANTA M. CARTER & DAVID E. CARTER,,Vendor ID,17146,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SUDS IN SPRINGS, LLC",,Vendor ID,17149,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TRIPLE BLACK TATTOO / CHRIS KEEGAN,,Vendor ID,17147,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","EXERCISE THERAPY CONSULTANTS, INC. DBA ETC  PHYSICAL THERAPY",,Vendor ID,17150,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","JAECKLE WHOLESALE, INC.",,Vendor ID,17154,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ASMI STONE AND TILE, LLC",,Vendor ID,17155,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TYLER K. MAIDMENT & SHAUN P. RICE DBA DOGPOUNDKC, LLC",,Vendor ID,17151,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","UB DENTAL, LLC",,Vendor ID,17152,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","LIVING SPACES FURNITURE, LLC",,Vendor ID,17153,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GOLDEN STAR, INC.",,Vendor ID,17156,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AXIS CAPITAL / AXIS REINSURANCE COMPANY,,Vendor ID,17274,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MIDWEST LOCOMOTIVE,,Vendor ID,17275,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LIFETECH,,Vendor ID,17276,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GATEWAY SPINE & JOINT,,Vendor ID,17277,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HOSTESS BRANDS, LLC",,Vendor ID,17450,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ALLURE HAIR STUDIO / ALISHA N. BAUER,,Vendor ID,17452,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BASTIAN SOLUTIONS, LLC",,Vendor ID,17451,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SERVPRO / G&C RESTORATION, LLC",,Vendor ID,17453,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KANSAS CITY INJURY LAW GROUP / PROTZMAN LAW FIRM, LLC SUBLEASING FROM MUTUAL OF OMAHA AND FIRST CITIZENS BANK / CITI BANK (BOTH SHARE THE SUITE)",,Vendor ID,17455,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SOLERAN, INC.",,Vendor ID,17456,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BCMC ENTERPRISES, LLC",,Vendor ID,17457,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",THE ULTIMATE,,Vendor ID,17454,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FARMBOY FRAGRANCE,,Vendor ID,17458,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","DTG MEDICAL ELECTRONICS, INC.",,Vendor ID,17459,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GEAUX CATERING, LLC",,Vendor ID,17460,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",INSPIRE THERAPY,,Vendor ID,17461,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CHERISH THE FURS, LLC",,Vendor ID,17462,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BAKING WITH A BASS / KAYLA BASS,,Vendor ID,17571,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TRANE U.S., INC.",,Vendor ID,17573,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","C'S SENSATIONAL SMOOTHIES, LLC",,Vendor ID,17574,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KARI'S ON 39TH, LLC",,Vendor ID,17575,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","RESERVE APPLIED MANAGEMENT OF KANSAS CITY, LLC",,Vendor ID,17576,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","S2 CONSTRUCTION & DESIGN, LLC",,Vendor ID,17577,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CHAMPION SUPPLY COMPANY, LLC",,Vendor ID,17578,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BLUEFROG PLUMBING + DRAIN/REGAL HOMEWORKS / HSH UNITED HOLDINGS, LLC",,Vendor ID,17582,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VENTURE STUDIO,,Vendor ID,17463,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HELLO FRESH / GROCERY DELIVERY LOGISTICS, INC.",,Vendor ID,17583,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MOSS MARKETING GROUP / RDM DETAILING AND SUPPLIES, LLC",,Vendor ID,17572,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ELLIOT ELECTRIC SUPPLY, INC.",,Vendor ID,17579,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KGPCO / KGP TELECOMMUNICATIONS, LLC",,Vendor ID,17580,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","REMAX REAL ESTATE / HARRY C. MEIERAREND, III",,Vendor ID,17581,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ROYAL SEAMLESS GUTTERS,,Vendor ID,17584,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BMD CAMERON, LLC",,Vendor ID,17586,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MONCOM, LLC",,Vendor ID,17585,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SHOW ME STATE VITAL CARE / SHOW ME STATE INFUSION PHARMACY, LLC",,Vendor ID,17587,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SPIRITED BLUFFS, LLC",,Vendor ID,17588,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",RESTORATIVE BRAIN CENTER,,Vendor ID,17589,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EQUIPMENTSHARE.COM,,Vendor ID,17597,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DIXIE DRINKS LLC,,Vendor ID,17641,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TIMOTHY T. TAYLOR DDS, PA",,Vendor ID,17794,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FLEMING ADVISORS, LLC",,Vendor ID,17822,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GENTRY DENTAL / JAMES D GENTRY, DMD",,Vendor ID,17824,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HOME CLEANING CENTER OF AMERICA,,Vendor ID,17823,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LEAWOOD COSMETIC AND FAMILY DENTISTRY,,Vendor ID,17825,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","E2 OPTICS, LLC",,Vendor ID,17826,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AMOR BOUTIQUE & TANNING, LLC / JOHN DUKE",,Vendor ID,17793,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CREATIVE CONSUMER CONCEPTS, INC.",,Vendor ID,17795,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JEFF THOMSON ORTHODONTICS,,Vendor ID,17821,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KCBR DESIGN/REMODEL / UNLIMITED CONTRACTING, LLC",,Vendor ID,17853,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CNR CONSTRUCTION KC, LLC",,Vendor ID,18130,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GATEWAY FIBER OPERATING LLC,,Vendor ID,18666,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TEST,,Vendor ID,18242,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CORE CASHLESS LLC,,Vendor ID,18305,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TRIPLEBLIND, INC. 800 WEST 47TH STREET",,Vendor ID,18461,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SEFA HAIR BRAIDING SALON, LLC",,Vendor ID,18367,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JP MORGAN CHASE BANK (ATM),,Vendor ID,18607,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","APLOS, INC.",,Vendor ID,18590,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","P1 GROUP / P1 SERVICE, LLC",,Vendor ID,18594,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","WEST SHORE HOME,LLC",,Vendor ID,18304,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MONTE COOK GAMES, LLC",,Vendor ID,18462,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DARREN PERRY DDS LLC,,Vendor ID,18492,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PRIME SOCIAL / OPKC, LLC",,Vendor ID,18588,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","VAKOK ASIAN MARKET, LLC",,Vendor ID,18589,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DAYLIGHT DONUTS,,Vendor ID,18608,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CORNERSTONE BARBERSHOP, LLC",,Vendor ID,18609,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AKKA KARATE USA / BMS FITNES SOLUTIONS, INC. (AKKA OLATHE MARTIAL ARTS)",,Vendor ID,18610,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MONEY N MINUTES / Z & H HOLDING, LLC",,Vendor ID,18611,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TEA GARDEN / IRIS RESTAURANT, LLC",,Vendor ID,18614,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KK EXPRESS EMPLOYMENT / CURTIS HOLDING COMPANY,,Vendor ID,18612,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SERC PHYSICAL THERAPY / SERC REHABILITATION,,Vendor ID,18613,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","VAPE TIME / AVRWL, LLC (FKA AQUEOUS VAPOR)",,Vendor ID,18615,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MONCAYO LEGAL, LLC",,Vendor ID,18616,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SUZIE'S PIZZERIA & GRILL,,Vendor ID,18617,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ALLSTATE INSURANCE,,Vendor ID,18618,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SAFARI MART,,Vendor ID,18620,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BTL BEFORE THE LENS, LLC",,Vendor ID,18619,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FIRST ART GALLERY OF OLATHE, INC.",,Vendor ID,18621,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NOT A VICTIM TRAINING FACILITY,,Vendor ID,18622,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GEO'S GOURMET SWEETS,,Vendor ID,18623,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PARTY TIME LIQUOR / LEXMI, LLC",,Vendor ID,18624,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","THE HAIREM / THE HAIREM OF OLATHE, LLC",,Vendor ID,18625,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AGAPE MONTESSORI SCHOOL,,Vendor ID,18626,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NATIONAL SALES COMPANY,,Vendor ID,18627,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","POWER SALES & ADVERTISING, INC.",,Vendor ID,18628,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EMPLOYERS MUTUAL CASUALTY COMPANY,,Vendor ID,18630,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","OPTUM HEALTH NETWORKS, INC.",,Vendor ID,18629,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NAILS 4 U,,Vendor ID,18631,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","THE CAPFINANCIAL GROUP, LLC",,Vendor ID,18643,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AQOM, INC.",,Vendor ID,18641,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ALLSTATE INSURANCE FKA NATIONAL GENERAL MANAGEMENT CORP.,,Vendor ID,18642,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ANYTIME FITNESS,,Vendor ID,18644,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","STIFEL, NICOLAUS & COMPANY, INC.",,Vendor ID,19127,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SALVATION ARMY,,Vendor ID,18645,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ANTHONY'S BARBER SHOP / ANTHONY VASQUEZ,,Vendor ID,19128,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PERTRONIX (AEROMOTIVE) / ACCELERATE AUTO WORKS INTERMEDIATE, LLC",,Vendor ID,19129,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ROGERS LABS FKA P&C NEXT / THE COMPATIBILITY CENTER, LLC",,Vendor ID,19131,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AGFORCE TRANSPORT SERVICES / CONSOLIDATED GRAIN AND BARGE CO.,,Vendor ID,19130,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SB TRADING / JOHN KIM,,Vendor ID,19132,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BANK OF LABOR,,Vendor ID,20111,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KC COCKTAIL COMPANY, LLC",,Vendor ID,19133,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FOXX EQUIPMENT COMPANY,,Vendor ID,19141,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","WEST SHORE HOME, LLC (LICENSE AGREEMENT)",,Vendor ID,19134,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TEST & MEASUREMENT, INC.",,Vendor ID,19142,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HAMILTON PLUMBING/ROGER THE PLUMBER / AMERICAN RESIDENTIAL SERVICES, LLC (ARS)",,Vendor ID,19143,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","JOHNSON GRANITE SUPPLY, INC. (NEW 11/1/23)",,Vendor ID,19135,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","IMA FINANCIAL GROUP, INC.",,Vendor ID,19140,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GENUINE AUTO PARTS / NAPA,,Vendor ID,20112,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SPRINT / WIRELESS LIFESTYLE, INC.",,Vendor ID,19306,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TEAMSMILE, INC.",,Vendor ID,19147,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EDWARD D. JONES & CO.,,Vendor ID,19422,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","Z.S.F USA, LLC",,Vendor ID,19468,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","COMPANION PROTECT AGENCY, LLC",,Vendor ID,19421,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ABWA MANAGEMENT, LLC",,Vendor ID,19144,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","REPAIRS UNLIMITED, LLC",,Vendor ID,19479,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PROPPAK,,Vendor ID,19403,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CORVEL HEALTHCARE CORPORATION,,Vendor ID,19808,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SJK GLOBAL, LLC",,Vendor ID,19809,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SCHEELS ALL SPORTS, INC.",,Vendor ID,19810,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",STARBUCKS,,Vendor ID,19717,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BELTONE HEARING CARE CENTER,,Vendor ID,19719,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GREAT CLIPS,,Vendor ID,19718,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FIREPLACE & BAR-B-Q CENTER, INC.",,Vendor ID,19785,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","THE ZEN DEN MASSAGE / CALM SEAS, LLC",,Vendor ID,19811,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HIDGS ASSOCIATES, LLC",,Vendor ID,19850,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CROWN MEDREALTY PARTNERS, LLC",,Vendor ID,19853,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","UNIVERSITY HEALTH WIC / TRUMAN MEDICAL CENTER, INC.",,Vendor ID,20067,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","LONG'S SHOTOKAN KARATE ACADEMY & MARTIAL ARTS, LLC / MARK A. LONG",,Vendor ID,20068,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ROTO-ROOTER SERVICES COMNPANY, INC.",,Vendor ID,20071,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ARTHUR J. GALLAGHER RISK MANAGEMENT,,Vendor ID,20069,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GEOTECHNOLOGY, LLC",,Vendor ID,20072,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GREAT RIVERS ASSOCIATES,,Vendor ID,20074,6a07297dfb05b489b7312724,2026-05-17
