client,insured_name,contact_email,field_name,field_value,sync_date,sync_timestamp
A G Equipment Company,FLOWSERVE US INC.,flowserveusinc@internalemail.com,notificationList,"[""cashapp.na@flowserve.com"",""jkeldanowicz@flowserve.com"",""cwhite@flowserve.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,FLOWSERVE US INC.,flowserveusinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,Expiration,2027-05-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,Latest Submission Date,2026-05-13T15:27:23,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,email,arrmts@dealerselectrical.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,entityId,DEAL-WACO,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,notificationList,"[""arrmts@dealerselectrical.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Dealers Electrical Supply Co,dealerselectricalsupplyco@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,Expiration,2026-10-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,Latest Submission Date,2025-09-29T15:31:33,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,email,ar@blinefilter.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,entityId,B-LI-ODES,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,entityType,Deactivated,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,notificationList,"[""ar@blinefilter.com"",""lindsey.bigham@marshmma.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,B-LINE FILTER & SUPPLY,b-linefilter&supply2@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,Expiration,2025-12-31,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,Latest Submission Date,2025-09-17T15:53:25,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,email,accounting@techstar.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,entityId,GK T-DEER,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,notificationList,"[""accounting@techstar.com"",""afree@techstaris.com"",""bcarraway@techstar.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"GK TECHSTAR, LLC",gktechstarllc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,Expiration,2027-02-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,Latest Submission Date,2025-12-29T14:56:23,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,email,FKEELER@PRODUCTIONMFG.COM,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,entityId,PROD-TULS,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,notificationList,"[""FKEELER@PRODUCTIONMFG.COM"",""accounting@productionmfg.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,PRODUCTION MANUFACTURING CO,productionmanufacturingco@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,Expiration,2026-01-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,Latest Submission Date,2025-07-30T19:41:24,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,email,AR@ENDUROCOMPOSITES.COM,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,entityId,ENDU-HOUS,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,notificationList,"[""AR@ENDUROCOMPOSITES.COM"",""APUTMAN@ENDUROCOMPOSITES.COM""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,ENDURO COMPOSITES INC,endurocompositesinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,Expiration,2025-12-31,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,Latest Submission Date,2025-08-12T18:38:50,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,email,sales@ervinindustries.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,entityId,ERVI-MICH,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,entityType,Deactivated,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,notificationList,"[""sales@ervinindustries.com"",""AR@ERVININDUSTRIES.COM""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"ERVIN INDUSTRIES, INC",ervinindustriesinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,Expiration,2025-12-31,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,Latest Submission Date,2025-07-16T15:22:08,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,email,cvancleave@jsvalve.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,entityId,JS M-NOWA,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,notificationList,"[""cvancleave@jsvalve.com"",""clientcontactcenter@fedins.com"",""PHOBBS@JSVALVE.COM""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,J-S MACHINE & VALVE INC,j-smachine&valveinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,Expiration,2026-06-18,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,Latest Submission Date,2026-04-30T15:50:58,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,email,cheri@easternmanufacturinginc.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,entityId,EAST-HASK,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,notificationList,"[""cheri@easternmanufacturinginc.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"EASTERN MANUFACTURING, INC",easternmanufacturinginc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,Expiration,2027-01-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,Latest Submission Date,2025-12-24T16:48:10,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,email,ar@hampeloil.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,entityId,HAMP-WICH,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,notificationList,"[""ar@hampeloil.com"",""bhaskins@holmesmurphy.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,HAMPEL OIL DISTRIBUTORS INC,hampeloildistributorsinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,Expiration,2025-12-31,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,Latest Submission Date,2025-05-30T12:01:41,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,email,PAYMENTS@MASTERPUMPS.COM,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,entityId,RYAN-BURB,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,notificationList,"[""PAYMENTS@MASTERPUMPS.COM"",""james.swarr@masterpumps.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,RYAN HERCO PRODUCTS,ryanhercoproducts@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,Verification Status,NO_RESPONSE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,email,DCULVER@INTREPIDINDUSTRIES.COM,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,entityId,INTR-LA P,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,entityType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,notificationList,"[""DCULVER@INTREPIDINDUSTRIES.COM""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,INTREPID INDUSTRIES,intrepidindustries@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,Effective Group,Global Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,Expiration,2026-09-04,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,Latest Submission Date,2025-10-20T18:48:03,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,email,KATIE@SOSWHS.COM,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,entityId,SAFE-TULS1,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,entityType,Verify,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,notificationList,"[""KATIE@SOSWHS.COM"",""KENNY@SOSWHS.COM""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,Safety Onsite Services,safetyonsiteservices@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,Expiration,2027-01-01,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,Latest Submission Date,2026-05-13T14:09:32,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,email,tsmith@crownproductsinc.com,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,entityId,CROW-TULS,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,entityType,Deactivated,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,notificationList,"[""tsmith@crownproductsinc.com"",""kporter@rcins.com"",""jwolden@crownproductsinc.com"",""twellman@crownproductsinc.com""]",05/24/2026,05/24/2026 05:05:31
A G Equipment Company,"CROWN PRODUCTS, INC",crownproductsinc@internalemail.com,verificationType,Collect Only,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,CYPRESS ENGINE ACCESSORIES,cypressengineaccessories@internalemail.com,Effective Group,!Collect_Only_Global_Insurance,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,CYPRESS ENGINE ACCESSORIES,cypressengineaccessories@internalemail.com,Expiration,2026-01-08,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,CYPRESS ENGINE ACCESSORIES,cypressengineaccessories@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
A G Equipment Company,CYPRESS ENGINE ACCESSORIES,cypressengineaccessories@internalemail.com,Latest Submission Date,2025-11-13T14:36:40,05/24/2026,05/24/2026 05:05:31
