client,insured_id,insured_name,legal_name,primary_contact_email,primary_contact_name,compliance_status,verification_status,next_expiration,active,paused,country,city,state,sync_date,sync_timestamp
A G Equipment Company,10c39136-df73-4544-94c7-a836bff08fd1,"SAMPLE BROTHERS, INC",,samplebrothersinc@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,10f55fd8-1aae-4c5e-9b0c-35ea2779ee23,APPLIED INDUSTRIAL,,appliedindustrial@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,10fbe33d-f9f5-4197-a6cb-38da8b447678,"BEAUMONT MANUFACTURING & DISTRIBUTION CO, LLC",,jthompson@beaumontmanufacturing.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,11423530-83dd-40a2-bb02-04162c0a2af5,JACKSON MECHANICAL SERVICE,,xxx57@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,117a9e2a-ccdd-4c1b-a928-20bf9975f892,White Star Machinery,,whitestarmachinery@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-01-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1210c7fa-8b04-4f82-bee1-eacc8e28c95f,W D DISTRIBUTING,,xxcdavis@wddistributing.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,126edbe3-1108-4b72-a170-b3fd9b23c8ba,"MORRISON SUPPLY COMPANY, LLC",,morrisonsupplycompanyllc@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,128d63f7-3f75-4e19-9879-ccb17276b9ab,"DARR FMH, LP (DARR LIFT)",,xxx71@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,12b1fc4d-047d-46e5-a3c4-eaddbe8fcf6e,T F HUDGINS,,xxreceivables@tfhudgins.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,12cb607b-cc4c-4858-9038-372f11006182,BLACK & DECKER (U.S.) INC,,b_dcreditdept@sbdinc.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,12ed8b0b-a5a2-4b96-9056-15510f8fe27a,"COMPUTER ENGINEERING, INC",,computerengineeringinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1320aa7f-8b37-4814-b818-290be296638f,Mac’s Hydraulics,,macs@noemail.com,,NON_COMPLIANT,ACTIONS_REVIEW,2024-08-01,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,132345ee-c82e-42d6-8be0-7aea156c884d,First Distributors LLC,,firstdistributorsllc@internalemail.com,,COMPLIANT,COMPLETE,2026-07-16,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1323b298-f09d-45fa-8a1b-1a325d0abdcf,"ZENTECH, LLC",,zentechllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13252112-3ffd-4c6c-bfbd-7ccb0795b85b,UPS,,jubina@ups.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,133a210a-a5f5-45a5-bb14-63e48fb60a46,"JB Compressor Service (Boggs, James DBA)",,boggs@noemail.com,,NON_COMPLIANT,ACTIONS_REVIEW,2024-08-01,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13494f63-3786-48c9-a9dc-ff5cf8a2f0ee,BROKEN ARROW POWDER COATING INC,,brokenarrowpowdercoatinginc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,137f4e7c-1b42-4884-9496-e86f7efe2e91,ROSEMOUNT INC,,rosemountinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13859d73-f19a-4481-915d-40f6d1b905ec,ECONOMIC RESEARCH INSTITUTE INC,,economicresearchinstituteinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,139b21c3-8eb1-4767-9fdc-5fed4c6132a1,MATTSCO SUPPLY COMPANY,,mattscosupplycompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-12-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13c7de45-4409-4e74-96df-319684d38288,"LOGMEIN USA, INC",,agnoemail157@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13ef1cdd-9962-4a3b-a043-4dd0302aee65,"TRUCKPRO, LLC",,truckprollc@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,13f82c8f-8cc5-4075-bdd4-c30107bd7571,CONSOLIDATED SECURITY,,agnoemail34@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,144ca440-da7c-434d-9889-631a5a77e3f9,UNITED RENTALS,,agnoemail88@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,14a4fdbc-7043-4230-92cc-49f093c675f5,FABSCO,,fabsco@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,14bc4ea2-4a42-4854-a018-7c2654cad7ed,SAI POWER SYSTEMS,,xxx86@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,14c79221-a1d5-490c-8522-7c7a949323e4,HARRISON ENERGY PARTNERS,,xxaccounting@harrisonenergy.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,14d0a8ca-2988-49ec-8ecb-06df237995ac,JOHNSON EQUIPMENT CO,,xxjestrada@jequip.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,14ff4bce-ca35-42df-96e4-117ab8a1b7ae,"FINAL TOUCH CLEANING, INC",,xxx64@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,153620ff-84ec-4f6b-9a67-86d6e5cb2f90,OSTER MANUFACTURING COMPANY,,josh@ostermfg.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1593369f-43c4-4dfc-b47c-e053f1ccb3c7,YORK REFRIGERATION/FRICK,,yorkrefrigerationfrick@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,15d2521c-cffc-42d0-af59-774d86efe638,Tower Components Inc,,towercomponentsinc@internalemail.com,,NEW,COMPLETE,,false,false,US,Catoosa,OK,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,16827c40-fa7e-4ede-8560-e1565cfa3130,"DXP ENTERPRISES, INC",,dxpenterprisesinc@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,16969a9d-0150-4705-af7e-e6a7e5b3db1f,FE SUPPLY LP,,xxx73@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,174b37d8-bb9a-4322-a7e7-f331853bfd8b,APACHE MANUFACTURING INC,,apachemanufacturinginc2@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-02-11,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1750484e-23ea-44c0-a44b-ca3a8bea3e87,NATIONAL TUBE SUPPLY CO,,xxmscheuer@nationaltubesupply.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,175cbe03-2b0d-4487-bafe-7522754b116b,"WELDPRO MANUFACTURING, LLC",,weldpromanufacturing@gmail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1784b891-862c-4d45-a37f-b554d02c72dc,WINSUPPLY,,winsupply@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,17b3301f-e01d-402c-816c-aeb5c0ebfe04,RESOURCEONE ADMINISTRATORS INC,,cgowdy@yoursummit.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,17bf9e7e-40ac-4e6d-8485-186de6501f8e,LR SPECIALTY METALS INC,,jmlrsm@att.net,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,17d7ba90-5beb-4d18-8161-7a1d83c08a91,"AIR SYSTEMS PUMP & SOLUTIONS, LLC",,airsystemspump&solutionsllc2@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,17ed2fe3-62ca-45e9-af38-aac34fc9d791,ALRO STEEL CORP,,agnoemail63@noemail.com,,NON_COMPLIANT,EXHAUSTED,2024-05-01,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18229746-36ba-44af-9366-e3f12ee09ad9,PICMED OF OKLAHOMA,,picmedofoklahoma@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18271686-b607-4ded-9c67-5f49cc867adf,"USA COMPRESSION PARTNERS, LP",,ar@usacompression.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1869b9b2-c984-4fcd-b988-1619275fb894,"CASTERS OF OKLAHOMA, INC",,castersofoklahomainc@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,186a2cd2-2e36-4d91-82f9-7a29c1e23f41,HI-PLAINS FILTRATION & SUPPLY,,xxvturner@hiplainsfiltration.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18976f17-013e-4f93-b400-c6a6c57e6ae8,DETECTOR ELECTRONICS CORP,,detectorelectronicscorp@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18bba26e-ccbe-481b-ab77-cb409993c3cd,ELEMENT MATERIALS TECHNOLOGY,,xxinfo.brokenarrow@element.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18bce4db-ce22-4c21-a098-9e511ab2cb6a,FASTENAL COMPANY,,fastenalcompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18c55ab8-abba-478c-8481-6ce70274f109,FIZZ-O WATER COMPANY,,xxj.doyle@fizzowater.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,18d880fb-e3da-4a5d-96ff-43e1a05b24cb,"HENDERSON ENGINEERING CO, INC",,xxcorinnajones@saharahenderson.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,190662cb-7249-45a8-b611-000717115bf9,"FABCO PRODUCTS, INC",,brian@fabcoproudcts.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1915a599-8ebe-471e-9324-55112cfe0b08,WHITNEY MANUFACTURING,,agnoemail93@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1924c024-c075-4ccd-affd-9e5cc794e65a,SEACOAST ELECTRIC COMPANY,,seacoastelectriccompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1944e503-2cfb-43e9-8762-80dfd78f37f6,SMITHEY ENVIRONMENTAL SERVICES LLC,,smitheyenvironmentalservicesllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-10-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,194a2751-d0cf-45f9-998a-ab416628b281,BARTLETT EQUIPMENT COMPANY INC,,bartlettequipmentcompanyinc2@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,19ccb835-c086-4609-9f78-48538c495129,"TII LOGISTICS, INC",,tiilogisticsinc@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,19d6757b-41b5-478c-924f-20663876da2f,ALL-WAYS TRUCKING INC,,billing@allways.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,19e91172-6d55-4914-a686-d17736201276,MCRL Inc,,mcrlinc@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,19ee75e7-99af-4903-808e-3e003f6f84c2,AIR HYGIENE INTERNATIONAL INC,,xxsshreve@airhygiene.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1a0d0466-e461-408d-a72f-8f6b777ec993,"ZORMOT INTERNATIONAL, INC",,terri@zormot.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1a48b004-c213-4177-998d-9d2b2242bb01,ELEMENT MATERIALS TECHNOLOGY,,elementmaterialstechnology@internalemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1a57f825-ab0a-4339-baa6-865f92f285b5,ETCHED LLC,,jshelton@etchednp.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1a72aa8e-3e1f-40f5-b213-6dae53195a41,HYUNDAI ELECTRIC & ENERGY SYSTEMS CO. LTD,,xxx@hyundai-electric.com,,NON_COMPLIANT,ACTIONS_REVIEW,2021-03-01,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1a73c90d-a0f2-4125-8494-1954a428baae,"MIRATECH PRIOR LAKE, INC.",,ar+1@miratechcorp.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ad20451-b57e-4405-be4f-02bd5c8c8850,NORTHWEST REGISTERED AGENT,,accounting@llcagent.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ad7836a-3c2b-4dfe-9995-54f52e03936a,SAIA MOTOR FREIGHT,,xxx75@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b05bd0f-c247-4104-b123-d44c9c97b0c4,Apache Manufacturing Inc,,apachemanufactoringinc@internalemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b3db69c-9a54-4948-9bd1-dbfcb7b6e87e,EARLE M JORGENSEN CO,,earlemjorgensenco@internalemail.com,,COMPLIANT,COMPLETE,2026-10-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b476da8-313d-4e75-a129-2832e817f15c,MATTSCO SUPPLY COMPANY,,mary@mattsco.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b824e38-5c9c-4183-862b-0d150465558d,"TANDEMLOC, INC",,xxx37@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b8b59d3-bddc-40d7-bdb1-5e71c321a56e,Dealers Electrical Supply Co,,dealerselectricalsupplyco@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b9188b2-0a9e-4b05-b92c-6e431c9a8f7b,COMPRESSOR ENGINEERING CORP,,ceco.ar@ceconet.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1b9dfa73-f7dd-4422-a9c5-e4a5f69ed0f3,"B-LINE FILTER & SUPPLY, INC",,xxthudson@blinefilter.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1bd0add1-741a-4d2b-bd29-da4dcbdfdaa4,TEAM ALERT LLC,,agnoemail75@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1bfa085e-fc2c-40f4-94cb-a080a579e9cf,STEWART & STEVENSON,,stewart&stevenson@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1bfabd09-694d-40d6-80d5-5c32c8d1825a,"PROCESS MANUFACTURING CO., INC.",,xxx77@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1c0ad253-71be-450f-985f-54474f255b55,ALRO STEEL CORP,,alrosteelcorp2@internalemail.com,,COMPLIANT,COMPLETE,2027-05-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1c37f2ca-6e6b-48ce-b484-7da37aea8630,HYTORC,,mless@hytorc.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1cb69864-6eeb-4bbc-ba44-7c4fa1cd43de,APPLIED CONTROLS CORPORATION,,appliedcontrolscorporation@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1cc33018-0008-464b-9f8b-f59afd6e8f47,"WORK HEALTH SOLUTIONS, LLC",,workhealthsolutionsllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-01-20,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1d5b50a0-5a6c-4d90-80d1-fe27074db715,M & M LUMBER COMPANY,,xxkathy@mmlumberco.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1d6d7efc-ee08-4673-ab4e-5e8d9738e41d,NORTHWEST CONCRETE PRODUCTS INC DBA NORTHWEST LOGISITICS HEAVY HAUL,,nonwcon@nonwcon.com,,NEW,COMPLETE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1daa7ea8-dc90-41b3-9373-547c1c90062a,INGERSOLL RAND INC.,,xxx2@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1dac0a7d-d349-4112-8168-4081da566e60,ACS STEEL COMPANY LLC,,summer@acssteel.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1dd87efa-26e9-4158-8e45-daef64bb23e4,AIR CLEANING TECHNOLOGIES,,aircleaningtechnologies@noemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1e010d7c-ed22-4fb5-a8c2-e404760995c8,O'CONNOR & COMPANY,,o'connor&company@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-09-25,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1e14aedf-c562-4ac8-8939-1fe17c0b4c86,M & M LUMBER COMPANY,,kathy@mmlumberco.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1e1c466c-5eb8-4802-8ddd-82854d3ca70b,DODSON GLOBAL INC,,xxx96@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1e2df96f-e31a-4233-a2d1-fabb430324ac,PRESSURE PRODUCTS COMPANY,,thall@pressureproducts.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1e46da67-5135-442c-81eb-35319112c9c9,EPOCH TOOLS & SUPPLY,,mike.shults@ephochsupply.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1eb4df34-c291-4e58-874c-34215a9ab995,"HATFIELD & COMPANY, INC",,hatfield&companyinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ebfb190-12de-4dcc-b6a7-0fab452a7c4a,R & R ENGINEERING CO,,xxx45@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ecfc8df-8e62-4203-8f0a-b930b41f69ac,APPLIED HONE AND GRIND,,appliedhoneandgrind@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ed84c5a-cae3-463d-be37-d0c2caedbc56,"REXEL USA, INC",,cashar@rexelusa.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1edfd734-89e3-47e4-8f7f-9674e8bbc7c0,BATTERY OUTFITTERS INC,,xxrmorrison@batteryoutfitters.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ee60d8b-236c-4918-b8ad-be7080a13fcf,"HENDERSON ENGINEERING CO, INC",,corinnajones@saharahenderson.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2024-12-31,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1eeda231-b9bc-4eb4-a864-4ee7fe89db08,GTS INC.,,xxxdesi.baker@gtsconsulting.net,,NON_COMPLIANT,EXHAUSTED,2021-03-08,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1ef9ad60-b10d-4d3a-b6c3-622f7b0432ff,"A & B ENGRAVING, INC",,xxjulie@abengraving.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1efc2bff-1f9e-4ab8-90e7-fdeaf971f6ed,RANGER STEEL SERVICES LP,,rangersteelserviceslp@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-12-31,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1f1d66cd-1a5f-4faa-9a72-ab00e311c809,"CANADA COMPANY, INC",,canadacompanyinc2@internalemail.com,,COMPLIANT,COMPLETE,2027-03-03,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1f4138e0-3770-4eb0-a338-c1e9e6281936,JACKSON MECHANICAL SERVICE INC,,jacksonmechanicalserviceinc@internalemail.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1fc3837e-2316-434c-9b9a-2f4eeb6315ff,ENDURO COMPOSITES INC,,endurocompositesinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,1fdb3843-67ab-4c11-acf3-de3f49f4db13,"MACHINERY MOUNTING SOLUTIONS, INC",,machinerymountingsolutionsinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-11-02,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,202e1a85-5239-4427-894b-33ca765655c3,OKLAHOMA SPECIALIZED TRANSPORT LLC,,lizwomack92@yahoo.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,204b61a5-6694-460c-823d-05cb3afe07ce,BRYAN HODGE TRUCKING LLC,,lhodge@vccok.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,204e2a9a-c2e5-4193-a6a5-4e8f2e6e9569,"ZORMOT INTERNATIONAL, INC",,agnoemail127@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,2073973d-b1b4-48b3-9eb9-c2c44dca47f6,SODER MECHANICAL INC,,xxmjezik@sodermechanical.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,207ccc0e-6bb0-43fe-9029-31c77d2faf46,"WISE CHOICE CRANE & CONTROLS, LLC",,gwen@wisechoicecrane.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,20868dcd-e372-467e-aeb7-7f2c59fd81ad,"REGUS MANAGEMENT GROUP, LLC",,account.helpdesk@regus.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,209c84a2-731c-46af-ae36-88455ce4ac92,"MAUDLIN & SON MFG CO, INC",,agnoemail113@noemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,20b10843-67e9-488f-b949-3c3d1f00d9f0,JEREMY'S ASPHALT MAINTENANCE AND STRIPINGS LL,,jeremy'sasphaltmaintenanceandstripingsll@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,2138e473-3783-4629-9edc-436794e53b73,"MACHINERY MOUNTING SOLUTIONS, INC",,xxclive.parsons@machinerymountingsolutions.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,213d0af8-8e91-461e-a434-962c1c290625,SUNSOURCE AIR DRECO,,xxltroutman@sunsrce.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,true,,,,05/08/2026,05/08/2026 12:26:06
A G Equipment Company,2142ff18-ba79-4222-8267-16e6cf6bf30c,"CROWN PRODUCTS, INC",,tsmith@crownproductsinc.com,,NEW,COMPLETE,,false,false,,,,05/08/2026,05/08/2026 12:26:06
