client,id,display_name,requirement,cred_name,country,state,county_or_region,city,issuing_authority,sync_date,sync_timestamp
A G Equipment Company,5698f2d9-02c4-4199-8893-006137eb54e4,"United States, Louisiana - Louisiana Board of Cosmetology - Blow Dry Technician License",COSMETOLOGIST,Blow Dry Technician License,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,66577866-d4fe-4e28-93a5-80fc8ccd29ba,"United States, Louisiana - Louisiana Board of Cosmetology - Cosmetologist License/Certificate of Registration",COSMETOLOGIST,Cosmetologist License/Certificate of Registration,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,f03d07ab-ac9a-43ec-9062-d55a57743a49,"United States, Louisiana - Louisiana Board of Cosmetology - Mobile Salon Certificate of Registration",COSMETOLOGIST,Mobile Salon Certificate of Registration,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,7a30182d-ce52-4bdb-ad74-fc10ebdcb401,"United States, Maine - Maine Office of Professional and Occupational Regulation: Barbering and Cosmetology Licensing - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Maine,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,8e859023-65dc-4fde-a94b-29f4c8bfea04,"United States, Maine - Maine Office of Professional and Occupational Regulation: Barbering and Cosmetology Licensing - Mobile Establishment License",COSMETOLOGIST,Mobile Establishment License,United States,Maine,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,4d7295a1-b647-4d4b-a33a-76f0ba7fa624,"United States, Maryland - Maryland Board of Cosmetologists - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Maryland,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c9926a0a-7485-4ed3-9fd6-0ecdab6804db,"United States, Maryland - Maryland Board of Cosmetologists - Limited Blow Dry Specialist License",COSMETOLOGIST,Limited Blow Dry Specialist License,United States,Maryland,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a42abeed-d310-4cfd-ac9e-f1a299f06db5,"United States, Maryland - Maryland Board of Cosmetologists - Mobile Salon License",COSMETOLOGIST,Mobile Salon License,United States,Maryland,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,116f6bd8-07f7-4dd1-b72f-0575053eba2a,"United States, Maryland - Maryland Board of Cosmetologists - Senior Cosmetologist License",COSMETOLOGIST,Senior Cosmetologist License,United States,Maryland,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,17685b60-ec6a-4552-8da5-d43548e5b9e0,"United States, Massachusetts - Massachusetts Board of Registration of Cosmetology and Barbering - Cosmetologist/Operator License",COSMETOLOGIST,Cosmetologist/Operator License,United States,Massachusetts,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,548e12a2-06b4-4e0e-a72b-ebe65351b670,"United States, Massachusetts - Massachusetts Board of Registration of Cosmetology and Barbering - Mobile Unit Registration",COSMETOLOGIST,Mobile Unit Registration,United States,Massachusetts,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,deb2a517-a50b-43fd-aeea-a00b296554f7,"United States, Massachusetts - Massachusetts Board of Registration of Cosmetology and Barbering - On-Site: Mobile Services Registration",COSMETOLOGIST,On-Site: Mobile Services Registration,United States,Massachusetts,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,feda2686-8721-489f-82d2-0460de178f96,"United States, Michigan - Michigan Department of Licensing and Regulatory Affairs: Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Michigan,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a4959c1b-5fe3-48f7-bf44-439da3567a71,"United States, Michigan - Michigan Department of Licensing and Regulatory Affairs: Cosmetology - On-Site and Mobile Unit: Mobile Cosmetology Establishment License",COSMETOLOGIST,On-Site and Mobile Unit: Mobile Cosmetology Establishment License,United States,Michigan,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,9b93a497-e46d-42c4-9f84-05bb24da673c,"United States, Minnesota - Minnesota Board of Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Minnesota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,4beadc04-559f-4993-8f41-b8a0a084850b,"United States, Minnesota - Minnesota Board of Cosmetology - Eyelash Technician License",COSMETOLOGIST,Eyelash Technician License,United States,Minnesota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,cc4e228d-51d1-4b19-bcd8-673d25b3e9a4,"United States, Minnesota - Minnesota Board of Cosmetology - Mobile Salon License",COSMETOLOGIST,Mobile Salon License,United States,Minnesota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,568f7b02-2fae-4d17-90c8-1a7507b1dba2,"United States, Missouri - Missouri Board of Cosmetology and Barber Examiners - Mobile Establishment License",COSMETOLOGIST,Mobile Establishment License,United States,Missouri,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,92ce1245-7b31-40af-8a0e-ac2228a9433b,"United States, Montana - Montana Board of Barbers and Cosmetologists - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Montana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,4da6ac1a-6602-46cb-beb5-810d68847b7d,"United States, Montana - Montana Board of Barbers and Cosmetologists - Mobile Salon or Shop License",COSMETOLOGIST,Mobile Salon or Shop License,United States,Montana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,ea671fa4-1385-4853-85ad-303dc46c54f1,"United States, Nebraska - Nebraska Department of Health and Human Services: Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Nebraska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,eaed9662-0db8-482c-ba7f-8c5b3989b593,"United States, Nebraska - Nebraska Department of Health and Human Services: Cosmetology - Mobile Salon License",COSMETOLOGIST,Mobile Salon License,United States,Nebraska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5afa9189-8cf1-48bb-8eaa-909f8cbda982,"United States, Nevada - Nevada State Board of Cosmetology - Cosmetology License",COSMETOLOGIST,Cosmetology License,United States,Nevada,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,9b64232a-3c75-4411-99af-7bae409b9338,"United States, Nevada - Nevada State Board of Cosmetology - Mobile Cosmetological Establishment License",COSMETOLOGIST,Mobile Cosmetological Establishment License,United States,Nevada,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,3b939990-f670-40d5-97ae-097cf7c1932d,"United States, Nevada - Nevada State Board of Cosmetology - On-Site: Limited License",COSMETOLOGIST,On-Site: Limited License,United States,Nevada,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,251e2d37-ef1d-4586-bc15-7b0d3961ce11,"United States, New Jersey - New Jersey State Board of Cosmetology and Hairstyling - Beautician License",COSMETOLOGIST,Beautician License,United States,New Jersey,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,69de9c52-655a-4c43-89e7-1b1543d851d5,"United States, New Jersey - New Jersey State Board of Cosmetology and Hairstyling - License to Operate a Shop/Mobile Shop",COSMETOLOGIST,License to Operate a Shop/Mobile Shop,United States,New Jersey,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,fe94556a-5635-4a1a-923d-f3f71f78bce8,"United States, New York - New York State Department of State: Division of Licensing Services - Cosmetology License",COSMETOLOGIST,Cosmetology License,United States,New York,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,41c5b9a7-19a6-4d65-a23c-9d23c333351f,"United States, New York - New York State Department of State: Division of Licensing Services - On-Site and Mobile Unit: Appearance Enhancement Business License",COSMETOLOGIST,On-Site and Mobile Unit: Appearance Enhancement Business License,United States,New York,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5cb6e104-9633-4968-b4c8-b791acf4e62c,"United States, Ohio - Ohio State Cosmetology and Barber Board - Boutique Services Registration",COSMETOLOGIST,Boutique Services Registration,United States,Ohio,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a2363847-52fa-4847-86b4-78c43d2ad097,"United States, Ohio - Ohio State Cosmetology and Barber Board - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Ohio,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,8bbb670e-a7c9-4e38-8d1e-f19d76836479,"United States, Ohio - Ohio State Cosmetology and Barber Board - Mobile Salon/Shop License",COSMETOLOGIST,Mobile Salon/Shop License,United States,Ohio,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a9837587-e8b1-4dfb-bb14-fd57bbfa64dd,"United States, Oklahoma - Oklahoma State Board of Cosmetology and Barbering - Cosmetician License",COSMETOLOGIST,Cosmetician License,United States,Oklahoma,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,703cbff2-44ef-42f2-bf78-b8979b3b0857,"United States, Oklahoma - Oklahoma State Board of Cosmetology and Barbering - Cosmetology License",COSMETOLOGIST,Cosmetology License,United States,Oklahoma,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6596a369-a8bd-405e-a85d-fe152c3e3e8f,"United States, Oklahoma - Oklahoma State Board of Cosmetology and Barbering - Mobile Establishment License",COSMETOLOGIST,Mobile Establishment License,United States,Oklahoma,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5b58c0e2-b32f-4e27-8315-a65060c9c4b2,"United States, Pennsylvania - Pennsylvania State Board of Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Pennsylvania,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,21f34ed9-2710-4a4e-9540-5e6f57c716a0,"United States, Tennessee - Tennessee Board of Cosmetology and Barber Examiners - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Tennessee,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,e7fa7bbb-0b49-4db4-a22d-bfd97d0329e2,"United States, Tennessee - Tennessee Board of Cosmetology and Barber Examiners - Eyelash Specialist License/Certificate",COSMETOLOGIST,Eyelash Specialist License/Certificate,United States,Tennessee,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1e01b093-cb16-474a-8d9b-fba74f3de30e,"United States, Tennessee - Tennessee Board of Cosmetology and Barber Examiners - Mobile Shop Certificate of Registration",COSMETOLOGIST,Mobile Shop Certificate of Registration,United States,Tennessee,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,564379e2-243e-481c-8487-3fae52213956,"United States, Texas - Texas Department of Licensing and Regulation: Barbering and Cosmetology - Cosmetology Operator License",COSMETOLOGIST,Cosmetology Operator License,United States,Texas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,dee83660-2d30-4e98-b129-453652f7810f,"United States, Texas - Texas Department of Licensing and Regulation: Barbering and Cosmetology - Eyelash Extension Specialist License",COSMETOLOGIST,Eyelash Extension Specialist License,United States,Texas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,f4915538-2c10-4389-b626-b8044a604ea9,"United States, Texas - Texas Department of Licensing and Regulation: Barbering and Cosmetology - Mobile Establishment License",COSMETOLOGIST,Mobile Establishment License,United States,Texas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,40962936-1280-4caa-b5b8-1e7ec90a6b17,"United States, Vermont - Vermont Board of Barbers and Cosmetologists - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Vermont,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6ec3abb4-863c-4bdf-ae78-4659c2ded6a5,"United States, Vermont - Vermont Board of Barbers and Cosmetologists - Mobile Shop License",COSMETOLOGIST,Mobile Shop License,United States,Vermont,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a3bcc9aa-a461-4c83-87c5-6b813712f249,"United States, Virginia - Virginia Board for Barbers and Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Virginia,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,b98dcaff-dcbc-4c87-9474-7dc56b6deb96,"United States, Virginia - Virginia Board for Barbers and Cosmetology - Wax Technician License",COSMETOLOGIST,Wax Technician License,United States,Virginia,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,07646fea-3259-4adc-8c7f-8257bd04ca4c,"United States, Washington - Washington State Department of Licensing: Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Washington,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,15235d8d-6709-4821-a69d-e730c07200c7,"United States, Washington - Washington State Department of Licensing: Cosmetology - Mobile Unit License",COSMETOLOGIST,Mobile Unit License,United States,Washington,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,f2ce36b8-ec87-4e61-b7d6-761bca14b685,"United States, Washington - Washington State Department of Licensing: Cosmetology - On-Site: Personal Service License",COSMETOLOGIST,On-Site: Personal Service License,United States,Washington,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,9643dd61-f66b-4161-a009-7ab786dae2a7,"United States, Wisconsin - Wisconsin Department of Safety and Professional Services: Cosmetology Examining Board - Manicurist License",COSMETOLOGIST,Manicurist License,United States,Wisconsin,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,cffe802b-d90a-488b-86c5-6baa0a07db7e,"United States, Wyoming - Wyoming Board of Cosmetology - Cosmetologist License",COSMETOLOGIST,Cosmetologist License,United States,Wyoming,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,820dec17-83a8-4ec9-b494-f09fecdee0c7,"United States, Wyoming - Wyoming Board of Cosmetology - Mobile Salon License",COSMETOLOGIST,Mobile Salon License,United States,Wyoming,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,85ee2ae8-28f9-493c-a3c2-7b101203be8b,"United States, Wyoming - Wyoming Board of Cosmetology - Mobile Shop License",COSMETOLOGIST,Mobile Shop License,United States,Wyoming,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,520b59b1-ead4-42db-a884-e660911e49e5,"United States, Alabama - Alabama Board of Cosmetology and Barbering - Esthetician License",ESTHETICIAN,Esthetician License,United States,Alabama,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,327e27ad-a928-4a2f-8b26-84b5cc992744,"United States, Alaska - Alaska Board of Barbers and Hairdressers - Esthetician License",ESTHETICIAN,Esthetician License,United States,Alaska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,446316bb-7d35-49dd-a305-95dab050247b,"United States, Arizona - Arizona State Board of Cosmetology - Aesthetician License",ESTHETICIAN,Aesthetician License,United States,Arizona,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c6efcb86-ecf9-4389-a56a-cc73fae63929,"United States, California - California Board of Barbering and Cosmetology - Esthetician License",ESTHETICIAN,Esthetician License,United States,California,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a8d63843-b6f3-4a8e-b999-0e5fc8a71440,"United States, Colorado - Colorado Office of Barber and Cosmetology Licensure - Esthetician License",ESTHETICIAN,Esthetician License,United States,Colorado,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c64a213b-b865-45ab-bf21-2f5b734d002e,"United States, Delaware - Delaware Board of Cosmetology and Barbering - Aesthetician License",ESTHETICIAN,Aesthetician License,United States,Delaware,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5ba5b2e3-6398-4bc4-9c7f-30d9862bd8bf,"United States, Idaho - Idaho Board of Cosmetology - Esthetician License",ESTHETICIAN,Esthetician License,United States,Idaho,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5804e49f-0b17-4842-b8da-e1836c67a7d1,"United States, Illinois - Illinois Department of Financial and Professional Regulation: Cosmetology - Esthetician License",ESTHETICIAN,Esthetician License,United States,Illinois,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,4c3adf1c-c0ff-4c3a-b797-277ba63e7334,"United States, Indiana - Indiana State Board of Cosmetology and Barber Examiners - Esthetician License",ESTHETICIAN,Esthetician License,United States,Indiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c4f373e8-0f23-4a93-b3d1-7dc8fc890095,"United States, Kansas - Kansas Board of Cosmetology - Esthetician License",ESTHETICIAN,Esthetician License,United States,Kansas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,d8fa6af1-aa9d-4117-a872-f72d4aa82f32,"United States, Louisiana - Louisiana Board of Cosmetology - Esthetician License/Certificate of Registration",ESTHETICIAN,Esthetician License/Certificate of Registration,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1c0c8b11-ac6b-4af3-9ce5-2aa4a568cd00,"United States, Louisiana - Louisiana Board of Cosmetology - Threading Special Permit",ESTHETICIAN,Threading Special Permit,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
